RTSW web plot data - created 2022-10-01 22:08:14
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2022-10-01T00:00:00
End:   2022-10-01T00:00:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: 1 min
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2022-10-01 12:45:00      0      6.38     -6.06     -1.99     -0.31    198.15     -2.76      0.41    499.31    246691 
2022-10-01 12:46:00      0      6.38     -6.07     -1.95     -0.30    197.82     -2.67      0.29    472.39    198673 
2022-10-01 12:47:00      0      6.36     -6.06     -1.94     -0.29    197.73     -2.63      0.25    439.41    238921 
2022-10-01 12:48:00      0      6.31     -6.05     -1.80     -0.15    196.58     -1.33      0.41    442.23    249314 
2022-10-01 12:49:00      0      6.36     -6.07     -1.88     -0.25    197.19     -2.24      0.39    465.70    424075 
2022-10-01 12:50:00      0      6.34     -6.07     -1.77     -0.48    196.22     -4.33      0.39    455.67    488867 
2022-10-01 12:51:00      0      6.35     -6.07     -1.79     -0.47    196.46     -4.23      0.28    443.93    348006 
2022-10-01 12:52:00      0      6.38     -6.10     -1.79     -0.50    196.36     -4.54      0.33    453.84    423460 
2022-10-01 12:53:00      0      6.38     -6.11     -1.78     -0.43    196.22     -3.85      0.36    457.20    429587 
2022-10-01 12:54:00      0      6.34     -6.07     -1.80     -0.33    196.48     -2.94      0.29    462.32    323722 
2022-10-01 12:55:00      0      6.37     -6.13     -1.70     -0.30    195.53     -2.67      0.31    459.09    309029 
2022-10-01 12:56:00      0      6.35     -6.09     -1.78     -0.30    196.25     -2.69      0.39    456.80    384615 
2022-10-01 12:57:00      0      6.42     -6.16     -1.75     -0.34    195.84     -3.02      0.35    477.60    404337 
2022-10-01 12:58:00      0      6.43     -6.23     -1.60     -0.14    194.41     -1.27      0.31    493.37    366364 
2022-10-01 12:59:00      0      6.46     -6.26     -1.58      0.11    194.17      0.95    -99999    -99999    -99999 
2022-10-01 13:00:00      0      6.45     -6.24     -1.62      0.24    194.58      2.14    -99999    -99999    -99999 
2022-10-01 13:01:00      0      6.44     -6.20     -1.71      0.30    195.45      2.65      0.15    390.66     75062 
2022-10-01 13:02:00      0      6.46     -6.23     -1.67      0.30    195.03      2.62      0.35    455.78    462930 
2022-10-01 13:03:00      0      6.43     -6.23     -1.57      0.37    194.17      3.26      0.38    456.96    283580 
2022-10-01 13:04:00      0      6.46     -6.21     -1.67      0.60    195.06      5.30      0.29    431.86    231964 
2022-10-01 13:05:00      0      6.45     -6.22     -1.65      0.45    194.82      4.02      0.33    458.38    482989 
2022-10-01 13:06:00      0      6.47     -6.23     -1.67      0.44    195.02      3.90      0.34    455.36    455015 
2022-10-01 13:07:00      0      6.41     -6.21     -1.53      0.33    193.79      2.98      0.39    459.52    466041 
2022-10-01 13:08:00      0      6.42     -6.25     -1.43      0.24    192.92      2.12      0.31    436.61    320177 
2022-10-01 13:09:00      0      6.41     -6.22     -1.51      0.30    193.60      2.70      0.35    445.33    360930 
2022-10-01 13:10:00      0      6.38     -6.21     -1.33      0.59    192.05      5.34      0.42    456.10    426419 
2022-10-01 13:11:00      0      6.48     -6.31     -1.42      0.40    192.70      3.54      0.42    451.09    404048 
2022-10-01 13:12:00      0      6.43     -6.28     -1.38      0.17    192.42      1.53      0.36    442.45    350157 
2022-10-01 13:13:00      0      6.48     -6.34     -1.29      0.21    191.51      1.85      0.32    440.75    373437 
2022-10-01 13:14:00      0      6.48     -6.35     -1.29      0.21    191.46      1.89      0.35    455.29    520184 
2022-10-01 13:15:00      0      6.51     -6.39     -1.24      0.13    190.96      1.17      0.31    439.52    370033 
2022-10-01 13:16:00      0      6.44     -6.32     -1.27      0.11    191.34      0.93      0.16    393.97     94745 
2022-10-01 13:17:00      0      6.45     -6.31     -1.32      0.21    191.80      1.85      0.29    436.42    370144 
2022-10-01 13:18:00      0      6.44     -6.31     -1.26      0.23    191.25      2.03      0.34    443.32    452406 
2022-10-01 13:19:00      0      6.50     -6.39     -1.19      0.10    190.52      0.90      0.30    453.46    482533 
2022-10-01 13:20:00      0      6.51     -6.37     -1.29      0.27    191.43      2.36      0.26    404.93    149805 
2022-10-01 13:21:00      0      6.49     -6.38     -1.20      0.08    190.67      0.71      0.28    432.13    310622 
2022-10-01 13:22:00      0      6.50     -6.39     -1.23      0.01    190.91      0.13      0.34    449.84    360170 
2022-10-01 13:23:00      0      6.45     -6.36     -1.10      0.05    189.80      0.42      0.35    454.50    383124 
2022-10-01 13:24:00      0      6.50     -6.41     -1.10      0.22    189.75      1.95      0.35    439.80    336557 
2022-10-01 13:25:00      0      6.52     -6.41     -1.18      0.20    190.41      1.72      0.36    435.53    355754 
2022-10-01 13:26:00      0      6.53     -6.41     -1.22      0.30    190.80      2.60      0.39    447.47    414476 
2022-10-01 13:27:00      0      6.54     -6.44     -1.07      0.32    189.42      2.83      0.42    451.23    411548 
2022-10-01 13:28:00      0      6.48     -6.37     -1.11      0.38    189.84      3.32      0.41    439.14    339360 
2022-10-01 13:29:00      0      6.50     -6.41     -1.03      0.41    189.09      3.62      0.40    436.83    330366 
2022-10-01 13:30:00      0      6.51     -6.41     -1.03      0.46    189.17      4.01      0.46    450.87    430971 
2022-10-01 13:31:00      0      6.52     -6.41     -1.12      0.40    189.92      3.54      0.49    447.14    422296 
2022-10-01 13:32:00      0      6.55     -6.44     -1.10      0.41    189.67      3.63    -99999    -99999    -99999 
2022-10-01 13:33:00      0      6.48     -6.39     -0.95      0.59    188.49      5.26    -99999    -99999    -99999 
2022-10-01 13:34:00      0      6.42     -6.31     -1.01      0.60    189.12      5.37      0.62    429.27    299470 
2022-10-01 13:35:00      0      6.46     -6.35     -1.09      0.41    189.77      3.68      0.20    377.93     34002 
2022-10-01 13:36:00      0      6.47     -6.34     -1.24      0.37    191.09      3.24      0.37    445.35    290548 
2022-10-01 13:37:00      0      6.45     -6.30     -1.07      0.90    189.64      8.06      0.40    423.51    279429 
2022-10-01 13:38:00      0      6.46     -6.31     -1.06      0.90    189.50      8.05      0.57    437.40    345539 
2022-10-01 13:39:00      0      6.43     -6.27     -1.09      0.89    189.91      7.94      0.60    441.88    369536 
2022-10-01 13:40:00      0      6.46     -6.29     -1.20      0.85    190.76      7.60      0.58    432.62    309834 
2022-10-01 13:41:00      0      6.44     -6.26     -1.27      0.82    191.45      7.31      0.54    434.23    275364 
2022-10-01 13:42:00      0      6.47     -6.27     -1.32      0.86    191.91      7.63      0.51    439.52    277426 
2022-10-01 13:43:00      0      6.52     -6.34     -1.30      0.80    191.56      7.09      0.49    438.93    277683 
2022-10-01 13:44:00      0      6.45     -6.27     -1.33      0.72    191.95      6.42      0.45    439.03    285147 
2022-10-01 13:45:00      0      6.47     -6.29     -1.35      0.68    192.10      6.01      0.45    441.17    288933 
2022-10-01 13:46:00      0      6.41     -6.23     -1.36      0.71    192.28      6.37      0.55    439.06    262107 
2022-10-01 13:47:00      0      6.47     -6.31     -1.25      0.65    191.23      5.76      0.54    439.13    259742 
2022-10-01 13:48:00      0      6.46     -6.32     -1.19      0.62    190.70      5.49      0.41    445.83    253108 
2022-10-01 13:49:00      0      6.46     -6.31     -1.21      0.70    190.83      6.19      0.41    441.52    286709 
2022-10-01 13:50:00      0      6.37     -6.21     -1.24      0.64    191.33      5.80      0.42    439.85    270127 
2022-10-01 13:51:00      0      6.34     -6.19     -1.19      0.69    190.93      6.28      0.48    438.54    292189 
2022-10-01 13:52:00      0      6.32     -6.16     -1.25      0.67    191.45      6.10      0.39    437.47    329723 
2022-10-01 13:53:00      0      6.31     -6.14     -1.30      0.68    191.93      6.16      0.43    439.43    289877 
2022-10-01 13:54:00      0      6.36     -6.18     -1.30      0.81    191.86      7.29      0.38    426.63    241483 
2022-10-01 13:55:00      0      6.38     -6.23     -1.13      0.81    190.24      7.26      0.46    433.91    238357 
2022-10-01 13:56:00      0      6.30     -6.16     -1.11      0.73    190.17      6.65      0.47    435.10    240159 
2022-10-01 13:57:00      0      6.30     -6.13     -1.30      0.58    191.96      5.33      0.39    440.07    300205 
2022-10-01 13:58:00      0      6.37     -6.21     -1.11      0.85    190.11      7.71      0.52    434.73    286873 
2022-10-01 13:59:00      0      6.46     -6.29     -1.40      0.41    192.51      3.66      0.59    426.93    271625 
2022-10-01 14:00:00      0      6.51     -6.29     -1.66      0.13    194.76      1.11      0.42    441.01    272052 
2022-10-01 14:01:00      0      6.50     -6.30     -1.57      0.34    194.00      2.99      0.27    470.35    236313 
2022-10-01 14:02:00      0      6.50     -6.32     -1.50      0.31    193.34      2.75      0.18    470.46    259576 
2022-10-01 14:03:00      0      6.54     -6.34     -1.53      0.43    193.53      3.79      0.21    425.09    265289 
2022-10-01 14:04:00      0      6.56     -6.34     -1.68      0.30    194.83      2.63      0.30    443.98    427323 
2022-10-01 14:05:00      0      6.59     -6.24     -2.05     -0.60    198.22     -5.20    -99999    -99999    -99999 
2022-10-01 14:06:00      0      6.64     -6.33     -2.01     -0.08    197.59     -0.71    -99999    -99999    -99999 
2022-10-01 14:07:00      0      6.62     -6.32     -1.90      0.49    196.69      4.21      0.10    391.02     91975 
2022-10-01 14:08:00      0      6.54     -6.25     -1.32      1.40    191.89     12.36      0.14    456.87    421444 
2022-10-01 14:09:00      0      6.44     -6.07     -1.03      1.90    189.68     17.19      0.17    401.64    120338 
2022-10-01 14:10:00      0      6.44     -6.14     -1.64      1.01    194.92      9.00      0.27    408.78    186798 
2022-10-01 14:11:00      0      6.51     -6.25     -1.62      0.85    194.56      7.47      0.13    396.14    103272 
2022-10-01 14:12:00      0      6.24     -5.96     -1.07      1.52    190.16     14.09      0.34    416.38    171649 
2022-10-01 14:13:00      0      6.27     -5.89     -0.85      2.00    188.19     18.57      0.43    420.31    138352 
2022-10-01 14:14:00      0      6.28     -5.72     -1.32      2.24    192.95     20.88      0.39    419.65    121791 
2022-10-01 14:15:00      0      6.27     -5.94     -1.22      1.59    191.60     14.67      0.40    428.24    172472 
2022-10-01 14:16:00      0      6.48     -6.24     -1.67      0.60    194.95      5.32      0.42    436.76    171555 
2022-10-01 14:17:00      0      6.44     -6.12     -1.87      0.68    196.97      6.04      0.32    452.45    243665 
2022-10-01 14:18:00      0      6.44     -6.22     -1.59      0.38    194.36      3.39      0.11    457.19    392494 
2022-10-01 14:19:00      0      6.36     -6.16     -1.59      0.11    194.46      1.02      0.10    417.93    236510 
2022-10-01 14:20:00      0      6.38     -6.09     -1.88      0.03    197.20      0.28      0.10    421.89    153052 
2022-10-01 14:21:00      0      6.48     -6.16     -2.00     -0.08    197.96     -0.68      0.11    466.64    377628 
2022-10-01 14:22:00      0      6.64     -6.23     -2.27     -0.31    200.01     -2.68      0.22    430.30     44843 
2022-10-01 14:23:00      0      6.56     -6.10     -2.35     -0.50    201.07     -4.38      0.19    446.94    148039 
2022-10-01 14:24:00      0      6.53     -6.12     -2.21     -0.56    199.88     -4.92      0.16    494.94    387356 
2022-10-01 14:25:00      0      6.55     -6.16     -2.19     -0.40    199.58     -3.53      0.10    413.85     94423 
2022-10-01 14:26:00      0      6.61     -6.18     -2.32     -0.31    200.53     -2.70      0.10    400.93     73745 
2022-10-01 14:27:00      0      6.76     -6.32     -2.39     -0.27    200.68     -2.30      0.10    390.22     50547 
2022-10-01 14:28:00      0      6.72     -6.29     -2.33     -0.45    200.29     -3.81      0.10    378.82     23732 
2022-10-01 14:29:00      0      6.76     -6.38     -2.24     -0.24    199.37     -2.02      0.22    411.05     38085 
2022-10-01 14:30:00      0      6.81     -6.38     -2.38     -0.16    200.51     -1.35      0.25    459.67    275338 
2022-10-01 14:31:00      0      6.81     -6.35     -2.44     -0.07    200.99     -0.55      0.11    439.91    283804 
2022-10-01 14:32:00      0      6.82     -6.37     -2.42     -0.07    200.76     -0.56      0.10    432.66    189864 
2022-10-01 14:33:00      0      6.79     -6.42     -2.23      0.03    199.14      0.22      0.11    489.91    358047 
2022-10-01 14:34:00      0      6.82     -6.54     -1.90      0.21    196.19      1.78      0.12    459.39    266366 
2022-10-01 14:35:00      0      6.75     -6.19     -2.70     -0.17    203.54     -1.42      0.10    388.49     65612 
2022-10-01 14:36:00      0      6.72     -6.33     -2.24      0.18    199.45      1.51      0.10    391.06    103743 
2022-10-01 14:37:00      0      6.74     -6.34     -2.26      0.23    199.59      1.95      0.19    455.99    440672 
2022-10-01 14:38:00      0      6.74     -6.33     -2.28      0.26    199.83      2.17    -99999    -99999    -99999 
2022-10-01 14:39:00      0      6.72     -6.38     -2.10      0.31    198.21      2.62      0.19    476.94    359092 
2022-10-01 14:40:00      0      6.79     -6.48     -2.00      0.42    197.12      3.53      0.17    402.52     98257 
2022-10-01 14:41:00      0      6.76     -6.45     -2.02      0.35    197.39      2.96      0.10    375.87     20871 
2022-10-01 14:42:00      0      6.71     -6.38     -2.08      0.23    198.08      1.93      0.17    431.59    393296 
2022-10-01 14:43:00      0      6.74     -6.42     -2.03      0.35    197.52      3.02      0.21    445.18    470501 
2022-10-01 14:44:00      0      6.74     -6.42     -2.02      0.37    197.51      3.16      0.13    397.37    167495 
2022-10-01 14:45:00      0      6.71     -6.40     -2.00      0.34    197.36      2.94      0.10    375.42     20983 
2022-10-01 14:46:00      0      6.76     -6.41     -2.13      0.15    198.42      1.31      0.19    407.85    232085 
2022-10-01 14:47:00      0      6.72     -6.20     -2.59     -0.15    202.63     -1.24      0.22    456.09    336261 
2022-10-01 14:48:00      0      6.68     -6.34     -2.05      0.44    197.88      3.79      0.20    440.56    164314 
2022-10-01 14:49:00      0      6.79     -6.44     -2.13      0.32    198.27      2.67      0.24    408.17    156674 
2022-10-01 14:50:00      0      6.76     -6.38     -2.21      0.25    199.08      2.08      0.19    465.75    359490 
2022-10-01 14:51:00      0    -99999    -99999    -99999    -99999    -99999    -99999      0.15    473.07    313752 
2022-10-01 14:52:00      0      6.66     -6.26     -2.25      0.23    199.73      1.97      0.20    444.16    405738 
2022-10-01 14:53:00      0      6.74     -6.34     -2.25      0.26    199.56      2.22      0.10    371.11    412018 
2022-10-01 14:54:00      0      6.77     -6.38     -2.25      0.28    199.45      2.34      0.25    457.54    412018 
2022-10-01 14:55:00      0      6.72     -6.31     -2.29      0.26    199.97      2.24      0.18    500.40    377371 
2022-10-01 14:56:00      0      6.67     -6.24     -2.35      0.17    200.62      1.45      0.13    388.75     62434 
2022-10-01 14:57:00      0      6.53     -6.09     -2.36      0.15    201.16      1.33      0.22    447.19    397992 
2022-10-01 14:58:00      0      6.68     -6.25     -2.36      0.13    200.70      1.12      0.29    459.76    363551 
2022-10-01 14:59:00      0      6.64     -6.14     -2.54      0.16    202.53      1.37      0.25    475.41    211444 
2022-10-01 15:00:00      0      6.45     -5.84     -2.71      0.29    204.92      2.55      0.23    460.19    114130 
2022-10-01 15:01:00      0      6.24     -5.68     -2.59      0.01    204.47      0.06      0.14    421.62     97012 
2022-10-01 15:02:00      0      6.29     -5.83     -2.37     -0.06    202.14     -0.51      0.17    414.77     60529 
2022-10-01 15:03:00      0      6.18     -5.76     -2.22     -0.10    201.09     -0.92      0.22    450.61    107740 
2022-10-01 15:04:00      0      6.33     -5.92     -2.24     -0.20    200.70     -1.84      0.29    463.87    150424 
2022-10-01 15:05:00      0      7.47     -6.74     -3.17      0.50    205.19      3.86      0.77    443.40     76207 
2022-10-01 15:06:00      0      9.22     -8.10     -4.00      1.83    206.24     11.45      1.36    448.52    134775 
2022-10-01 15:07:00      0      9.50     -8.38     -2.44      3.75    196.20     23.28      1.40    444.50    248639 
2022-10-01 15:08:00      0      9.89     -8.66     -1.21      4.62    187.95     27.86      2.09    438.34    170724 
2022-10-01 15:09:00      0      9.64     -8.53     -1.25      4.33    188.35     26.65      2.01    420.27    123945 
2022-10-01 15:10:00      0      9.40     -8.43     -1.07      4.02    187.23     25.30      1.09    439.38    124171 
2022-10-01 15:11:00      0      9.16     -8.07     -0.75      4.27    185.33     27.79    -99999    -99999    -99999 
2022-10-01 15:12:00      0      9.06     -7.97     -1.02      4.20    187.28     27.60    -99999    -99999    -99999 
2022-10-01 15:13:00      0      9.06     -8.02     -0.90      4.11    186.41     27.00      1.19    442.26    190158 
2022-10-01 15:14:00      0      9.02     -8.01     -0.69      4.10    184.94     27.04      1.72    454.93    257924 
2022-10-01 15:15:00      0      8.97     -8.02     -0.91      3.93    186.46     25.94      1.43    459.35    346193 
2022-10-01 15:16:00      0      8.96     -8.15     -1.06      3.57    187.43     23.45      1.17    452.54    334149 
2022-10-01 15:17:00      0      9.14     -8.41     -0.63      3.53    184.31     22.71      1.13    434.30    182538 
2022-10-01 15:18:00      0      9.30     -8.46     -0.83      3.78    185.58     23.97      1.17    426.55     85497 
2022-10-01 15:19:00      0      9.34     -8.46     -0.62      3.91    184.21     24.76      1.28    429.92    101856 
2022-10-01 15:20:00      0      9.21     -8.41     -0.42      3.74    182.87     23.94      1.27    432.29    120633 
2022-10-01 15:21:00      0      9.35     -8.56     -0.14      3.77    180.93     23.74      1.23    432.67    119086 
2022-10-01 15:22:00      0      9.26     -8.55      0.25      3.54    178.31     22.48      1.47    431.96    140787 
2022-10-01 15:23:00      0      9.38     -8.70      0.18      3.51    178.83     22.00      1.43    431.42    135502 
2022-10-01 15:24:00      0      9.51     -8.76      1.02      3.57    173.39     22.05      1.30    429.71    129414 
2022-10-01 15:25:00      0      9.42     -8.64      1.11      3.59    172.64     22.41      1.39    433.05    164716 
2022-10-01 15:26:00      0      9.32     -8.40      1.61      3.70    169.15     23.39      1.41    429.50    132718 
2022-10-01 15:27:00      0      9.25     -8.57      0.93      3.33    173.82     21.13      1.47    433.23    123645 
2022-10-01 15:28:00      0      9.41     -8.84      0.78      3.14    174.95     19.47      1.51    427.07    112712 
2022-10-01 15:29:00      0      9.37     -8.78      1.72      2.79    168.90     17.34      1.44    422.09    105618 
2022-10-01 15:30:00      0      9.46     -8.83      1.81      2.87    168.39     17.65      1.46    424.03    106015 
2022-10-01 15:31:00      0      9.45     -8.90      1.47      2.83    170.60     17.41      1.52    422.71    120490 
2022-10-01 15:32:00      0      9.48     -8.73      0.78      3.62    174.92     22.47      1.49    425.10    123518 
2022-10-01 15:33:00      0      9.51     -8.77      1.63      3.29    169.48     20.26      1.47    425.48    123885 
2022-10-01 15:34:00      0      9.49     -8.83      1.66      3.03    169.36     18.63      1.50    424.26    119273 
2022-10-01 15:35:00      0      9.38     -8.73      2.02      2.79    166.94     17.31      1.48    423.51    110900 
2022-10-01 15:36:00      0      9.33     -8.77      2.13      2.37    166.33     14.70      1.41    423.42    106348 
2022-10-01 15:37:00      0      9.46     -8.73      1.29      3.42    171.57     21.22      1.41    425.25    109832 
2022-10-01 15:38:00      0      9.53     -8.78      2.20      3.00    165.92     18.32      1.53    426.81    116462 
2022-10-01 15:39:00      0      9.48     -8.63      2.37      3.10    164.62     19.13      1.52    424.41    118778 
2022-10-01 15:40:00      0      9.41     -8.53      2.69      2.92    162.46     18.11      1.57    427.04    147270 
2022-10-01 15:41:00      0      9.39     -8.49      3.09      2.56    160.02     15.83      1.53    428.89    131644 
2022-10-01 15:42:00      0      9.38     -8.33      3.73      2.15    155.89     13.26      1.25    421.71    131723 
2022-10-01 15:43:00      0      9.34     -8.15      4.23      1.71    152.56     10.56      1.42    432.49    212357 
2022-10-01 15:44:00      0      9.39     -8.81      2.97      1.31    161.34      8.01      1.42    432.49    212357 
2022-10-01 15:45:00      0      9.32     -8.36      3.17      2.62    159.24     16.30    -99999    -99999    -99999 
2022-10-01 15:46:00      0      9.37     -8.46      2.86      2.84    161.32     17.64      1.28    427.63    181066 
2022-10-01 15:47:00      0      9.44     -8.93      2.29      2.05    165.59     12.55      1.36    423.92    161146 
2022-10-01 15:48:00      0      9.50     -8.81      3.21      1.50    159.96      9.10      1.37    420.74    137394 
2022-10-01 15:49:00      0      9.48     -8.70      3.54      1.29    157.87      7.82      1.42    420.66    129351 
2022-10-01 15:50:00      0      9.46     -8.70      3.49      1.32    158.16      8.00      1.35    419.92    115056 
2022-10-01 15:51:00      0      9.55     -8.94      3.05      1.45    161.16      8.70      1.36    420.26    111793 
2022-10-01 15:52:00      0      9.54     -8.78      3.30      1.72    159.39     10.37      1.41    423.23    136669 
2022-10-01 15:53:00      0      9.50     -8.64      3.17      2.35    159.88     14.34      1.32    425.45    151866 
2022-10-01 15:54:00      0      9.52     -8.81      2.51      2.59    164.10     15.78      1.41    425.51    134242 
2022-10-01 15:55:00      0      9.55     -9.15      1.80      2.09    168.88     12.66      1.50    423.02    122915 
2022-10-01 15:56:00      0      9.51     -8.97      2.45      2.00    164.73     12.11      1.42    419.35    140254 
2022-10-01 15:57:00      0      9.56     -8.91      2.77      2.09    162.70     12.61      1.41    424.15    153833 
2022-10-01 15:58:00      0      9.52     -9.02      2.41      1.89    165.07     11.43      1.44    427.14    161219 
2022-10-01 15:59:00      0    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999 
2022-10-01 16:00:00      0      9.38     -8.86      2.46      1.87    164.46     11.52    -99999    -99999    -99999 
2022-10-01 16:01:00      0      9.55     -9.02      2.30      2.10    165.73     12.71    -99999    -99999    -99999 
2022-10-01 16:02:00      0      9.59     -9.07      2.16      2.24    166.61     13.51      1.05    420.43    204971 
2022-10-01 16:03:00      0      9.61     -8.97      2.63      2.24    163.64     13.45      1.30    412.70    126075 
2022-10-01 16:04:00      0      9.65     -9.09      2.59      1.98    164.09     11.83      1.42    420.45    132775 
2022-10-01 16:05:00      0      9.68     -8.97      2.80      2.30    162.65     13.74      1.45    419.37    129431 
2022-10-01 16:06:00      0      9.76     -9.03      2.65      2.55    163.64     15.16      1.44    412.13    100864 
2022-10-01 16:07:00      0      9.74     -9.17      2.56      2.08    164.38     12.31      1.44    415.87    109322 
2022-10-01 16:08:00      0      9.83     -9.25      2.12      2.56    167.09     15.13      1.38    421.44    134363 
2022-10-01 16:09:00      0      9.70     -9.01      2.19      2.84    166.35     17.01      1.29    420.36    143068 
2022-10-01 16:10:00      0      9.70     -8.88      2.40      3.07    164.88     18.47      1.28    418.07    138159 
2022-10-01 16:11:00      0      9.68     -8.84      2.44      3.10    164.58     18.70      1.26    409.52     98829 
2022-10-01 16:12:00      0      9.62     -9.04      1.87      2.71    168.33     16.39      1.52    431.97    156202 
2022-10-01 16:13:00      0      9.49     -8.96      1.58      2.71    169.98     16.60      1.62    427.87    134057 
2022-10-01 16:14:00      0      9.42     -8.84      1.77      2.73    168.66     16.86      1.25    418.07    124237 
2022-10-01 16:15:00      0      9.59     -8.88      2.18      2.87    166.20     17.44      1.07    392.25     75937 
2022-10-01 16:16:00      0    -99999    -99999    -99999    -99999    -99999    -99999      1.07    392.25     75937 
2022-10-01 16:17:00      0    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999 
2022-10-01 16:29:00     -1    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999    -99999 
2022-10-01 16:30:00      0      9.40     -8.73      0.41      3.44    177.29     21.49    -99999    -99999    -99999 
2022-10-01 16:31:00      0      9.39     -8.79      0.67      3.21    175.62     20.01      0.91    419.25     99737 
2022-10-01 16:32:00      0      9.31     -8.76      2.08      2.35    166.66     14.63      0.96    416.40     96029 
2022-10-01 16:33:00      0      9.33     -8.80      1.54      2.69    170.07     16.75      0.97    419.68    174385 
2022-10-01 16:34:00      0      9.32     -8.65      1.94      2.89    167.32     18.05      1.18    420.92    131143 
2022-10-01 16:35:00      0      9.20     -8.55      2.05      2.70    166.51     17.07      1.37    422.60    108993 
2022-10-01 16:36:00      0      9.28     -9.04     -0.07      2.10    180.42     13.06      0.85    420.01    122290 
2022-10-01 16:37:00      0      9.31     -8.96      1.13      2.26    172.81     14.06      0.84    418.05    122728 
2022-10-01 16:38:00      0      9.27     -9.08      0.52      1.82    176.74     11.34      0.86    414.76    116987 
2022-10-01 16:39:00      0      9.15     -8.72      1.91      2.04    167.66     12.90      0.86    413.53    113673 
2022-10-01 16:40:00      0      9.13     -8.03      4.11      1.43    152.93      8.98      1.22    421.33    113695 
2022-10-01 16:41:00      0      9.10     -7.38      4.77      2.36    147.10     15.02      1.52    432.19    121320 
2022-10-01 16:42:00      0      9.09     -6.61      6.02      1.65    137.65     10.48      1.46    441.53    130514 
2022-10-01 16:43:00      0      9.03     -7.56      4.78      1.20    147.68      7.64      1.27    451.62    136341 
2022-10-01 16:44:00      0      9.23     -8.34      3.71      1.37    156.01      8.53      1.53    425.03    120462 
2022-10-01 16:45:00      0      9.25     -8.24      4.01      1.28    154.03      7.92      1.56    429.55    122143 
2022-10-01 16:46:00      0      9.28     -8.34      3.91      1.08    154.91      6.67      1.64    430.65    111990 
2022-10-01 16:47:00      0      9.26     -8.40      3.73      1.06    156.05      6.57      1.49    433.95    106409 
2022-10-01 16:48:00      0      9.28     -8.16      4.30      1.04    152.23      6.46      0.92    411.24     70519 
2022-10-01 16:49:00      0      9.29     -8.53      3.62      0.69    156.97      4.28      1.55    432.34     95252 
2022-10-01 16:50:00      0      9.25     -8.50      3.65      0.22    156.76      1.38      1.65    435.84     99451 
2022-10-01 16:51:00      0      9.19     -8.26      4.00      0.59    154.13      3.65      1.30    437.65    151639 
2022-10-01 16:52:00      0      9.23     -8.31      3.94      0.68    154.62      4.22      0.97    416.35     89523 
2022-10-01 16:53:00      0      9.16     -8.17      4.10      0.61    153.32      3.84      1.15    424.79     97832 
2022-10-01 16:54:00      0      9.12     -8.02      4.29      0.60    151.86      3.74      1.49    435.59    115096 
2022-10-01 16:55:00      0      9.11     -8.03      4.29      0.46    151.89      2.91      1.42    432.40    117126 
2022-10-01 16:56:00      0      9.17     -8.34      3.76      0.55    155.72      3.43      1.08    418.21     96647 
2022-10-01 16:57:00      0      9.13     -8.54      3.14      0.65    159.79      4.10      1.06    415.28     86439 
2022-10-01 16:58:00      0      9.16     -8.70      2.77      0.71    162.33      4.42      1.36    442.31    155054 
2022-10-01 16:59:00      0      9.13     -8.60      2.99      0.68    160.85      4.27      1.14    429.28    133502 
2022-10-01 17:00:00      0      9.12     -8.73      2.59      0.43    163.46      2.71      1.10    423.17    108082 
2022-10-01 17:01:00      0      9.09     -8.62      2.85      0.42    161.68      2.68      0.56    399.54     50230 
2022-10-01 17:02:00      0      9.13     -8.63      2.97      0.32    161.03      2.01      0.32    389.52     26850 
2022-10-01 17:03:00      0      9.11     -8.59      2.92      0.82    161.21      5.18      1.16    430.26    135757 
2022-10-01 17:04:00      0      9.15     -8.78      2.53      0.45    163.93      2.83      1.00    421.21     98345 
2022-10-01 17:05:00      0      9.13     -8.63      2.94      0.48    161.20      3.00      0.69    404.49     66823 
2022-10-01 17:06:00      0      9.06     -8.70      2.52      0.21    163.86      1.33      0.91    420.94    128947 
2022-10-01 17:07:00      0      9.07     -8.46      3.24      0.45    159.03      2.81      0.98    425.11    123772 
2022-10-01 17:08:00      0      9.01     -8.33      3.26      1.02    158.63      6.52      1.12    423.95    103699 
2022-10-01 17:09:00      0      9.02     -8.29      3.48      0.68    157.25      4.35      1.19    423.54     92872 
2022-10-01 17:10:00      0      8.95     -7.79      4.41     -0.06    150.46     -0.36      1.33    428.66    118697 
2022-10-01 17:11:00      0      8.94     -7.68      4.54     -0.46    149.45     -2.97      1.48    433.19    125671 
2022-10-01 17:12:00      0      8.95     -7.68      4.57     -0.45    149.22     -2.86      1.54    433.03     99983 
2022-10-01 17:13:00      0      8.98     -7.77      4.51     -0.06    149.88     -0.39      1.54    433.21    100048 
2022-10-01 17:14:00      0      8.97     -7.50      4.89     -0.54    146.91     -3.44      1.43    434.66    110188 
